CustomerID,Industry,CompanySize,Region,SubscriptionPlan,SalesDate,RenewalStatus,SalesAmount
437,Manufacturing,1-49,South America,Monthly,12/21/2022,Active,4469
438,Technology,50-199,North America,Monthly,10/11/2023,Active,12158
439,Healthcare,1000+,North America,Annual,08/27/2023,Active,8202
440,Finance,200-499,Africa,Monthly,10/08/2022,Active,17517
441,Technology,1-49,North America,Monthly,04/16/2022,Active,2372
442,Healthcare,1000+,North America,Monthly,03/06/2023,Active,5163
443,Education,200-499,North America,Monthly,11/27/2023,Active,634
444,Education,1-49,North America,Monthly,01/04/2022,Active,5366
445,Healthcare,1000+,Europe,Monthly,11/17/2023,Active,3645
446,Finance,1000+,Europe,Annual,09/29/2022,Active,13727
447,Finance,500-999,Asia,Annual,07/09/2022,Active,10174
448,Healthcare,1-49,North America,Annual,01/10/2022,Active,5789
449,Education,500-999,Europe,Monthly,04/23/2022,Active,12138
450,Finance,200-499,North America,Monthly,03/08/2023,Active,10709
451,Healthcare,1000+,Africa,Monthly,05/30/2023,Active,8489
452,Healthcare,1000+,North America,Annual,03/20/2022,Active,19995
453,Manufacturing,200-499,Africa,Annual,06/04/2022,Active,1345
454,Healthcare,1000+,Europe,Annual,07/05/2023,Active,14121
455,Manufacturing,1-49,Africa,Annual,11/14/2023,Active,8498
456,Technology,1-49,North America,Monthly,10/05/2022,Active,6852
457,Education,1000+,North America,Annual,08/01/2022,Active,2650
458,Technology,1-49,Africa,Annual,07/03/2022,Active,15582
459,Education,500-999,Asia,Annual,03/23/2023,Active,1129
460,Finance,1-49,South America,Annual,05/09/2022,Active,8796
461,Technology,50-199,North America,Monthly,10/26/2023,Active,17946
462,Manufacturing,500-999,Africa,Monthly,01/23/2022,Active,4670
463,Healthcare,200-499,Europe,Annual,07/16/2023,Active,5934
464,Finance,50-199,North America,Annual,11/25/2023,Active,16552
465,Technology,1-49,Africa,Monthly,09/24/2023,Active,17005
466,Finance,50-199,South America,Monthly,05/31/2022,Active,4116
467,Education,200-499,Asia,Monthly,08/11/2023,Active,2175
468,Healthcare,200-499,Africa,Annual,02/22/2022,Active,13563
469,Manufacturing,50-199,Africa,Annual,06/17/2022,Active,1658
470,Healthcare,500-999,Africa,Monthly,02/23/2023,Active,6477
471,Education,1000+,North America,Monthly,12/19/2022,Active,10674
472,Manufacturing,1-49,Asia,Monthly,01/07/2022,Active,19106
473,Education,500-999,Africa,Monthly,11/22/2023,Active,11828
474,Manufacturing,1-49,Asia,Annual,01/03/2022,Active,14648
475,Manufacturing,200-499,Europe,Annual,06/07/2023,Active,6840
476,Technology,1000+,Europe,Annual,03/01/2022,Active,18380
477,Education,500-999,Europe,Annual,05/10/2022,Active,10775
478,Finance,200-499,South America,Monthly,07/30/2023,Active,2833
479,Finance,200-499,North America,Monthly,06/02/2023,Active,3813
480,Education,1-49,Asia,Annual,08/21/2022,Active,17403
481,Healthcare,50-199,Asia,Annual,03/28/2023,Active,8137
482,Education,200-499,Africa,Monthly,02/22/2023,Active,6026
483,Manufacturing,50-199,Europe,Annual,03/03/2022,Active,19328
484,Finance,1-49,North America,Monthly,02/28/2023,Active,4935
485,Technology,50-199,Asia,Monthly,06/10/2022,Active,7508
486,Finance,50-199,Asia,Monthly,02/19/2023,Active,19256
487,Technology,1000+,Africa,Annual,01/02/2023,Active,6042
488,Finance,1-49,South America,Monthly,07/09/2022,Active,12535
489,Manufacturing,1000+,Asia,Monthly,12/01/2022,Active,4761
490,Manufacturing,1-49,Europe,Monthly,03/15/2022,Active,17680
491,Finance,1000+,South America,Monthly,02/26/2023,Active,18073
492,Technology,1000+,North America,Monthly,03/25/2023,Active,14245
493,Healthcare,1-49,Africa,Monthly,03/16/2023,Active,15176
494,Healthcare,1000+,South America,Annual,09/26/2023,Active,18166
495,Education,500-999,Africa,Monthly,04/20/2022,Active,6279
496,Manufacturing,1-49,North America,Monthly,09/29/2023,Active,7957
497,Technology,500-999,Europe,Annual,07/20/2022,Active,9575
498,Finance,500-999,Europe,Annual,07/28/2022,Active,14442
499,Healthcare,1-49,North America,Monthly,08/01/2023,Active,2507
500,Education,500-999,Europe,Annual,01/23/2023,Active,19160
501,Healthcare,50-199,North America,Monthly,03/22/2022,Active,10106
502,Healthcare,500-999,South America,Annual,12/17/2023,Active,1655
503,Finance,1-49,Europe,Annual,08/08/2022,Active,5107
504,Education,500-999,South America,Monthly,12/25/2022,Active,11965
505,Manufacturing,500-999,Europe,Monthly,08/24/2023,Active,7876
506,Healthcare,1000+,Asia,Monthly,06/03/2023,Active,17265
507,Manufacturing,1000+,Asia,Monthly,10/19/2022,Active,4768
508,Manufacturing,1-49,Asia,Annual,07/16/2022,Active,16940
509,Manufacturing,1000+,North America,Monthly,02/26/2022,Active,12204
510,Finance,500-999,Europe,Annual,01/21/2022,Active,13088
511,Technology,200-499,Europe,Annual,12/05/2023,Active,10487
512,Education,1000+,Africa,Monthly,03/19/2023,Active,7027
513,Technology,50-199,Africa,Annual,05/25/2022,Active,4485
514,Healthcare,50-199,North America,Annual,11/25/2023,Active,16462
515,Education,500-999,Asia,Monthly,12/23/2022,Active,15438
516,Technology,1-49,Africa,Monthly,05/14/2023,Active,13993
517,Manufacturing,50-199,Africa,Annual,09/07/2023,Active,12571
518,Technology,50-199,North America,Monthly,09/04/2022,Active,13557
519,Healthcare,50-199,North America,Annual,04/04/2023,Active,7323
520,Technology,200-499,Europe,Annual,06/29/2022,Active,10345
521,Healthcare,1-49,South America,Monthly,02/08/2022,Active,12538
522,Healthcare,50-199,South America,Annual,10/01/2022,Active,17901
523,Education,50-199,Europe,Annual,07/16/2022,Active,3794
524,Finance,1000+,North America,Monthly,02/17/2022,Active,17415
525,Manufacturing,200-499,North America,Monthly,02/19/2023,Active,4019
526,Education,200-499,Asia,Annual,06/20/2022,Active,8488
527,Technology,50-199,Europe,Annual,05/25/2023,Active,4764
528,Manufacturing,50-199,North America,Monthly,03/01/2022,Active,18908
529,Healthcare,500-999,South America,Monthly,08/15/2023,Active,10783
530,Manufacturing,500-999,North America,Monthly,12/05/2022,Active,8856
531,Technology,50-199,Europe,Annual,07/27/2022,Active,4323
532,Healthcare,1-49,Europe,Monthly,06/23/2022,Active,580
533,Technology,50-199,Asia,Monthly,02/23/2023,Active,13034
534,Manufacturing,1-49,South America,Monthly,01/19/2023,Active,18453
535,Manufacturing,1000+,North America,Monthly,06/17/2023,Active,8051
536,Technology,50-199,South America,Monthly,04/18/2023,Active,3648
537,Manufacturing,500-999,South America,Monthly,06/10/2023,Active,15170
538,Finance,200-499,South America,Annual,09/14/2023,Active,14164
539,Healthcare,500-999,South America,Monthly,02/11/2023,Active,10619
540,Finance,200-499,Africa,Annual,11/23/2022,Active,12981
541,Technology,500-999,Europe,Annual,07/18/2022,Active,17793
542,Technology,1000+,Europe,Annual,08/22/2023,Active,16896
543,Education,1-49,South America,Annual,05/24/2022,Active,18020
544,Education,1000+,North America,Monthly,10/01/2023,Active,1239
545,Manufacturing,50-199,South America,Monthly,12/24/2023,Active,11655
546,Technology,1-49,Asia,Monthly,01/10/2022,Active,19845
547,Technology,1-49,Asia,Monthly,03/06/2022,Active,8750
548,Technology,1000+,Europe,Annual,11/03/2023,Active,13629
549,Technology,500-999,Europe,Annual,11/02/2023,Active,19696
550,Technology,50-199,Africa,Annual,08/28/2022,Active,13373
551,Technology,200-499,North America,Annual,12/16/2023,Active,17968
552,Healthcare,50-199,Africa,Annual,10/28/2023,Active,17219
553,Technology,1-49,South America,Annual,09/22/2023,Active,9355
554,Healthcare,1000+,Europe,Monthly,12/06/2022,Active,9836
555,Healthcare,500-999,Africa,Monthly,04/26/2023,Active,5940
556,Technology,200-499,Africa,Annual,09/11/2022,Active,10756
557,Technology,500-999,South America,Annual,10/14/2023,Active,9249
558,Technology,1000+,Africa,Annual,11/09/2022,Active,2787
559,Technology,50-199,Africa,Monthly,07/29/2023,Active,15624
560,Technology,50-199,Europe,Annual,09/26/2023,Active,2053
561,Education,1-49,Europe,Monthly,07/22/2023,Active,15342
562,Healthcare,500-999,South America,Annual,12/20/2023,Active,2956
563,Finance,1-49,South America,Annual,05/05/2023,Active,6122
564,Healthcare,1000+,Africa,Monthly,10/13/2022,Active,12389
565,Healthcare,50-199,Asia,Annual,04/22/2022,Active,14706
566,Finance,1-49,Africa,Annual,01/20/2023,Active,2444
567,Healthcare,500-999,Africa,Annual,01/03/2023,Active,8530
568,Finance,50-199,Asia,Monthly,08/19/2022,Active,10320
569,Manufacturing,200-499,Africa,Monthly,07/30/2022,Active,14263
570,Finance,500-999,South America,Monthly,08/14/2022,Active,15286
571,Education,50-199,South America,Monthly,07/02/2023,Active,11837
572,Finance,500-999,South America,Monthly,09/24/2023,Active,15842
573,Manufacturing,1000+,Africa,Annual,09/13/2023,Active,14913
574,Healthcare,50-199,South America,Monthly,10/16/2023,Active,10462
575,Healthcare,500-999,North America,Monthly,12/22/2023,Active,7836
576,Manufacturing,1-49,Africa,Monthly,07/11/2023,Active,11807
577,Healthcare,50-199,Asia,Monthly,11/30/2022,Active,12515
578,Finance,50-199,Asia,Monthly,08/04/2023,Active,9082
579,Technology,500-999,South America,Annual,04/15/2022,Active,16488
580,Healthcare,200-499,North America,Monthly,09/05/2023,Active,4050
581,Technology,200-499,North America,Monthly,04/27/2022,Active,18177
582,Education,1000+,Asia,Annual,12/10/2022,Active,16377
583,Technology,1-49,Europe,Annual,06/07/2022,Active,9592
584,Education,1000+,Europe,Annual,09/01/2023,Active,10750
585,Technology,500-999,Africa,Annual,01/17/2022,Active,2783
586,Technology,1000+,Asia,Monthly,01/18/2022,Active,12707
587,Healthcare,1000+,Europe,Annual,08/11/2023,Active,19799
588,Technology,1-49,Europe,Annual,11/01/2023,Active,6212
589,Healthcare,50-199,Asia,Monthly,08/25/2022,Active,12196
590,Manufacturing,500-999,South America,Monthly,03/10/2023,Active,17286
591,Technology,1-49,North America,Monthly,05/05/2023,Active,14830
592,Manufacturing,200-499,Asia,Annual,04/19/2023,Active,1441
593,Education,50-199,North America,Monthly,08/30/2023,Active,9666
594,Manufacturing,1000+,South America,Monthly,06/27/2022,Active,2893
595,Healthcare,50-199,South America,Monthly,02/05/2023,Active,13865
596,Technology,1000+,Africa,Monthly,11/30/2023,Active,18242
597,Finance,1000+,South America,Annual,01/08/2022,Active,1312
598,Education,1-49,Asia,Monthly,07/17/2022,Active,15984
599,Technology,50-199,Europe,Annual,01/11/2023,Active,19273
600,Manufacturing,500-999,South America,Monthly,08/09/2022,Active,2284
601,Education,50-199,Asia,Annual,10/26/2023,Active,18450
602,Healthcare,1-49,Africa,Monthly,08/17/2023,Active,2707
603,Healthcare,50-199,Asia,Annual,10/06/2022,Active,663
604,Education,1-49,Europe,Monthly,04/04/2023,Active,11796
605,Finance,1000+,North America,Annual,12/10/2023,Active,2369
606,Manufacturing,1000+,North America,Annual,12/27/2022,Active,6817
607,Healthcare,500-999,South America,Monthly,11/22/2023,Active,8140
608,Manufacturing,200-499,Asia,Annual,03/13/2023,Active,4221
609,Technology,1000+,North America,Annual,08/17/2022,Active,8931
610,Technology,50-199,Asia,Annual,07/17/2023,Active,5846
611,Healthcare,200-499,South America,Annual,07/05/2022,Active,15202
612,Manufacturing,1000+,Asia,Annual,06/30/2023,Active,15939
613,Healthcare,50-199,North America,Monthly,05/14/2023,Active,1037
614,Healthcare,200-499,Europe,Annual,09/28/2023,Active,4413
615,Healthcare,200-499,South America,Monthly,02/09/2023,Active,18730
616,Finance,50-199,Europe,Annual,03/11/2023,Active,1895
617,Healthcare,50-199,North America,Monthly,09/05/2023,Active,6731
618,Education,200-499,Europe,Monthly,01/02/2023,Active,16739
619,Technology,200-499,North America,Annual,12/20/2023,Active,7701
620,Technology,1000+,South America,Monthly,07/18/2022,Active,10155
621,Manufacturing,1000+,Africa,Annual,09/21/2023,Active,2403
622,Finance,500-999,Africa,Annual,01/26/2023,Active,6645
623,Finance,500-999,South America,Monthly,11/29/2022,Active,9787
624,Finance,1000+,North America,Annual,04/29/2023,Active,4832
625,Manufacturing,500-999,Africa,Annual,08/30/2022,Active,16963
626,Healthcare,1000+,South America,Monthly,05/18/2022,Active,10365
627,Healthcare,1-49,South America,Monthly,06/08/2023,Active,13081
628,Manufacturing,500-999,Asia,Annual,10/06/2023,Active,12517
629,Education,200-499,Europe,Monthly,05/28/2023,Active,5167
630,Manufacturing,50-199,North America,Monthly,10/23/2022,Active,14490
631,Healthcare,500-999,Africa,Annual,06/30/2023,Active,11590
632,Healthcare,1-49,Asia,Monthly,06/21/2022,Active,13063
633,Healthcare,500-999,Asia,Monthly,06/30/2022,Active,12902
634,Finance,50-199,South America,Monthly,02/18/2022,Active,10908
635,Education,50-199,Asia,Annual,05/20/2023,Active,11945
636,Finance,50-199,Africa,Annual,08/22/2022,Active,8379
637,Healthcare,50-199,Europe,Annual,02/20/2022,Active,7236
638,Healthcare,200-499,Asia,Annual,04/03/2023,Active,4820
639,Technology,500-999,Africa,Annual,07/17/2022,Active,9801
640,Healthcare,50-199,North America,Annual,04/18/2023,Active,19602
641,Manufacturing,50-199,South America,Monthly,05/01/2023,Active,16163
642,Healthcare,200-499,North America,Monthly,08/02/2022,Active,992
643,Healthcare,1000+,Africa,Monthly,11/04/2022,Active,1498
644,Finance,200-499,South America,Monthly,06/05/2023,Active,11088
645,Manufacturing,1000+,Africa,Monthly,11/20/2023,Active,16128
646,Healthcare,500-999,South America,Monthly,06/29/2022,Active,11487
647,Manufacturing,200-499,Europe,Annual,04/29/2023,Active,9445
648,Education,200-499,Europe,Monthly,01/29/2023,Active,15856
649,Technology,1000+,Africa,Monthly,04/12/2022,Active,13998
650,Education,500-999,North America,Annual,04/19/2022,Active,8841
651,Education,200-499,North America,Annual,07/16/2023,Active,2680
652,Technology,500-999,Asia,Monthly,10/20/2023,Active,13244
653,Finance,200-499,North America,Monthly,02/04/2023,Active,19852
654,Technology,1-49,Africa,Annual,01/14/2023,Active,4126
655,Manufacturing,200-499,Asia,Monthly,03/24/2023,Active,18573
656,Technology,1-49,Asia,Annual,02/01/2022,Active,15847
657,Education,200-499,Europe,Monthly,05/26/2022,Active,13185
658,Finance,50-199,North America,Annual,10/31/2023,Active,10786
659,Manufacturing,200-499,Africa,Annual,09/08/2022,Active,6433
660,Finance,200-499,Asia,Monthly,11/01/2023,Active,15891
661,Education,50-199,North America,Annual,09/29/2023,Active,12470
662,Finance,200-499,Africa,Annual,07/22/2022,Active,11965
663,Technology,200-499,Asia,Annual,11/25/2023,Active,10326
664,Education,200-499,Europe,Annual,06/25/2022,Active,2150
665,Finance,1-49,Asia,Monthly,05/29/2023,Active,19590
666,Healthcare,1000+,North America,Monthly,02/23/2022,Active,5868
667,Technology,200-499,Africa,Annual,02/02/2022,Active,10753
668,Finance,200-499,North America,Monthly,05/25/2023,Active,1398
669,Healthcare,50-199,Africa,Annual,08/30/2022,Active,12049
670,Education,50-199,Europe,Monthly,10/16/2023,Active,12383
671,Healthcare,50-199,Asia,Monthly,07/16/2022,Active,11189
672,Finance,50-199,Asia,Annual,12/28/2023,Active,14391
673,Healthcare,200-499,Asia,Annual,03/23/2022,Active,15563
674,Healthcare,1-49,Africa,Monthly,05/11/2022,Active,10432
675,Finance,1-49,South America,Monthly,08/29/2022,Active,6344
676,Education,200-499,Africa,Annual,01/27/2023,Active,10163
677,Healthcare,50-199,North America,Monthly,01/10/2023,Active,12879
678,Healthcare,50-199,Africa,Monthly,09/05/2023,Active,19850
679,Manufacturing,1-49,Asia,Monthly,03/06/2022,Active,5777
680,Finance,500-999,Europe,Annual,01/30/2022,Active,19701
681,Manufacturing,1-49,Europe,Annual,06/18/2022,Active,11339
682,Technology,50-199,North America,Monthly,08/26/2023,Active,17142
683,Healthcare,500-999,Africa,Annual,03/19/2023,Active,5739
684,Education,500-999,South America,Annual,04/12/2022,Active,5151
685,Manufacturing,1-49,South America,Annual,12/07/2022,Active,11830
686,Finance,1000+,Africa,Annual,10/09/2023,Active,2295
687,Healthcare,1000+,Africa,Annual,02/28/2023,Active,13741
688,Technology,500-999,Europe,Annual,10/17/2022,Active,5626
689,Manufacturing,50-199,Asia,Annual,03/23/2022,Active,10346
690,Finance,50-199,Europe,Monthly,06/11/2023,Active,6041
691,Technology,1000+,Europe,Monthly,04/16/2023,Active,1651
692,Education,50-199,Europe,Monthly,02/08/2023,Active,5322
693,Technology,200-499,Europe,Annual,06/18/2023,Active,1567
694,Finance,1000+,North America,Monthly,08/12/2022,Active,6889
695,Education,500-999,Europe,Monthly,05/07/2023,Active,16521
696,Manufacturing,500-999,South America,Monthly,11/20/2023,Active,14617
697,Finance,200-499,Africa,Monthly,07/28/2023,Active,16307
698,Healthcare,50-199,Asia,Annual,04/04/2022,Active,7473
699,Finance,200-499,Africa,Monthly,08/29/2022,Active,19116
700,Technology,1000+,Africa,Annual,07/07/2022,Active,12918
701,Education,200-499,North America,Monthly,06/05/2022,Active,17859
702,Manufacturing,500-999,Europe,Monthly,01/17/2023,Active,4559
703,Technology,500-999,North America,Annual,10/30/2023,Active,16824
704,Finance,200-499,South America,Annual,03/10/2022,Active,16083
705,Finance,1000+,Africa,Annual,07/01/2023,Active,1009
706,Education,200-499,Asia,Monthly,01/10/2023,Active,12373
707,Healthcare,500-999,Asia,Monthly,05/22/2022,Active,3759
708,Education,1-49,Europe,Annual,06/09/2022,Active,5562
709,Education,500-999,Europe,Monthly,09/29/2023,Active,12608
710,Manufacturing,1000+,Asia,Monthly,09/05/2022,Active,13496
711,Education,200-499,Asia,Annual,09/10/2023,Active,5909
712,Healthcare,1000+,North America,Monthly,09/07/2023,Active,8681
713,Technology,1-49,Europe,Monthly,06/18/2023,Active,4543
714,Finance,1000+,Africa,Monthly,02/07/2023,Active,9593
715,Education,1000+,North America,Monthly,02/08/2023,Active,18641
